animal_id,timestamp,latitude,longitude
elk_001,2024-01-03 15:00:00,38.917833560103375,-105.1975986476825
elk_001,2024-01-03 16:00:00,38.913139830445566,-105.2050289258995
elk_001,2024-01-03 17:00:00,38.90656920717514,-105.20498776871126
elk_001,2024-01-03 18:00:00,38.90285431725738,-105.20697963816521
elk_001,2024-01-03 19:00:00,38.89794391720817,-105.21373581885736
elk_001,2024-01-03 20:00:00,38.89330092185086,-105.2219712802527
elk_001,2024-01-03 21:00:00,38.9028045771439,-105.22169199858686
elk_001,2024-01-03 22:00:00,38.908759902075815,-105.22915455145626
elk_001,2024-01-03 23:00:00,38.91745976721454,-105.22226818148245
elk_001,2024-01-04 00:00:00,38.914985357572974,-105.21396667561986
elk_001,2024-01-04 01:00:00,38.91659692539049,-105.22394206848983
elk_001,2024-01-04 02:00:00,38.913711198402474,-105.21871106248827
elk_001,2024-01-04 03:00:00,38.91266849598839,-105.21007832119429
elk_001,2024-01-04 04:00:00,38.905783914320374,-105.20312056481954
elk_001,2024-01-04 05:00:00,38.900720372200965,-105.20006618217438
elk_001,2024-01-04 06:00:00,38.895970247516374,-105.2009080154185
elk_001,2024-01-04 07:00:00,38.89805408259965,-105.19424252596595
elk_001,2024-01-04 08:00:00,38.89549216478324,-105.19425906932221
elk_001,2024-01-04 09:00:00,38.88735962053671,-105.19968844630766
elk_001,2024-01-04 10:00:00,38.88658805825996,-105.20682802399462
elk_001,2024-01-04 11:00:00,38.880059130768444,-105.2090506598596
elk_001,2024-01-04 12:00:00,38.881294295371454,-105.2139045390383
elk_001,2024-01-04 13:00:00,38.880384717974295,-105.22329244096919
elk_001,2024-01-04 14:00:00,38.89021161376298,-105.2320281477256
elk_001,2024-01-04 15:00:00,38.894592776675914,-105.23092488579668
elk_001,2024-01-04 16:00:00,38.89821651776176,-105.2369101388351
elk_001,2024-01-04 17:00:00,38.90820232957924,-105.2323564809787
elk_001,2024-01-04 18:00:00,38.907661134748686,-105.22740070177299
elk_001,2024-01-04 19:00:00,38.90634665089855,-105.22040644197833
elk_001,2024-01-04 20:00:00,38.908326668246126,-105.22039344697514
elk_001,2024-01-04 21:00:00,38.90148043224015,-105.21155114444088
elk_001,2024-01-04 22:00:00,38.9001672594864,-105.2068049710145
elk_001,2024-01-04 23:00:00,38.89964820366982,-105.20868842789757
elk_001,2024-01-05 00:00:00,38.908912311579876,-105.2059341134989
elk_001,2024-01-05 01:00:00,38.909062337620135,-105.21083921428963
elk_001,2024-01-05 02:00:00,38.90381074140802,-105.2009274716666
elk_001,2024-01-05 03:00:00,38.90783376030971,-105.20848593782404
elk_001,2024-01-05 04:00:00,38.91289378401867,-105.21671718848354
elk_001,2024-01-05 05:00:00,38.90774932845012,-105.22115913971341
elk_001,2024-01-05 06:00:00,38.906879903242036,-105.21230139000377
elk_001,2024-01-05 07:00:00,38.898018431713666,-105.21066175169489
elk_001,2024-01-05 08:00:00,38.89827123247301,-105.20894529694294
elk_001,2024-01-05 09:00:00,38.89026072242702,-105.20372304950968
elk_001,2024-01-05 10:00:00,38.895019957928284,-105.20354293310933
elk_001,2024-01-05 11:00:00,38.88557187615191,-105.20910501289451
elk_001,2024-01-05 12:00:00,38.8832594377279,-105.21655218684673
elk_001,2024-01-05 13:00:00,38.88074887253755,-105.2146336804965
elk_001,2024-01-05 14:00:00,38.87939134673433,-105.21723296136688
elk_001,2024-01-05 15:00:00,38.883628218517984,-105.2200293402367
elk_001,2024-01-05 16:00:00,38.8922685868302,-105.21670615146944
elk_001,2024-01-05 17:00:00,38.8975194114278,-105.21745757127688
elk_001,2024-01-05 18:00:00,38.89720170397717,-105.21899412791264
elk_001,2024-01-05 19:00:00,38.90664218834894,-105.21907191299262
elk_001,2024-01-05 20:00:00,38.90528861181404,-105.22547729325987
elk_001,2024-01-05 21:00:00,38.89776345732768,-105.2277887973345
elk_001,2024-01-05 22:00:00,38.907186972581144,-105.22349368820255
elk_001,2024-01-05 23:00:00,38.91232773245105,-105.21942643119706
elk_001,2024-01-06 00:00:00,38.904640399707205,-105.2197048249542
elk_001,2024-01-06 01:00:00,38.909336544700274,-105.2218720515962
elk_001,2024-01-06 02:00:00,38.911297273197064,-105.22549911649138
elk_001,2024-01-06 03:00:00,38.91046580414317,-105.23001452619623
elk_001,2024-01-06 04:00:00,38.91672882595766,-105.23493975115626
elk_001,2024-01-06 05:00:00,38.90689048168478,-105.24206160312444
elk_001,2024-01-06 06:00:00,38.90173049066513,-105.24896938215322
elk_001,2024-01-06 07:00:00,38.90166646570081,-105.24785260417728
elk_001,2024-01-06 08:00:00,38.911331457475725,-105.24492664703133
elk_001,2024-01-06 09:00:00,38.92095755107391,-105.2352367464051
elk_001,2024-01-06 10:00:00,38.925818839073166,-105.24376389587458
elk_001,2024-01-06 11:00:00,38.9335709664281,-105.24878168865341
elk_001,2024-01-06 12:00:00,38.941744437214524,-105.25125849758881
elk_001,2024-01-06 13:00:00,38.94545299477724,-105.25332792757298
elk_001,2024-01-06 14:00:00,38.949751652938616,-105.25772762357344
elk_001,2024-01-06 15:00:00,38.941000414626,-105.25784858169204
elk_001,2024-01-06 16:00:00,38.93144950748882,-105.25495203293674
elk_001,2024-01-06 17:00:00,38.93319586186879,-105.2598006009301
elk_001,2024-01-06 18:00:00,38.94201191513541,-105.25858598299291
elk_001,2024-01-06 19:00:00,38.947814898754324,-105.25216216910573
elk_001,2024-01-06 20:00:00,38.93939699040786,-105.2524570805672
elk_001,2024-01-06 21:00:00,38.94723629114333,-105.25337465145942
elk_001,2024-01-06 22:00:00,38.95081973905355,-105.25713266881678
elk_001,2024-01-06 23:00:00,38.95953312552537,-105.25069087348479
elk_001,2024-01-07 00:00:00,38.96897457687907,-105.24818882445835
elk_001,2024-01-07 01:00:00,38.96047485444652,-105.25031273863137
elk_001,2024-01-07 02:00:00,38.95516221286334,-105.24740832180619
elk_001,2024-01-07 03:00:00,38.96239060644412,-105.24682239286976
elk_001,2024-01-07 04:00:00,38.95779454875334,-105.25409262817828
elk_001,2024-01-07 05:00:00,38.96652492380215,-105.24819436183685
elk_001,2024-01-07 06:00:00,38.97516753478324,-105.24994179370492
elk_001,2024-01-07 07:00:00,38.97872711920957,-105.25849235995568
elk_001,2024-01-07 08:00:00,38.98344874672612,-105.25968847524501
elk_001,2024-01-07 09:00:00,38.97939836552037,-105.25815654419547
elk_001,2024-01-07 10:00:00,38.98263175859367,-105.25196137073416
elk_001,2024-01-07 11:00:00,38.990195381924686,-105.24550285687594
elk_001,2024-01-07 12:00:00,38.999081529187876,-105.2499689586599
elk_001,2024-01-07 13:00:00,39.0025008293081,-105.25137507755021
elk_001,2024-01-07 14:00:00,39.00798117735771,-105.24937234362928
elk_001,2024-01-07 15:00:00,39.00203614819443,-105.2543082117214
elk_001,2024-01-07 16:00:00,38.997959229613095,-105.262718843547
elk_001,2024-01-07 17:00:00,39.00456575135171,-105.27141822726492
elk_001,2024-01-07 18:00:00,38.99728549330291,-105.2693118843658
elk_001,2024-01-07 19:00:00,38.999011152761845,-105.25931957261827
elk_001,2024-01-07 20:00:00,38.998611608423055,-105.25994072012766
elk_001,2024-01-07 21:00:00,38.9926226295097,-105.25704432663638
elk_001,2024-01-07 22:00:00,38.9910832948941,-105.2547764244304
elk_001,2024-01-07 23:00:00,38.99885670108157,-105.25048413753927
elk_001,2024-01-08 00:00:00,38.99672981488984,-105.25259520826627
elk_001,2024-01-08 01:00:00,38.995619941346646,-105.25897026583851
elk_001,2024-01-08 02:00:00,38.99123724749802,-105.26430745481832
elk_001,2024-01-08 03:00:00,38.98968119757635,-105.26721286418835
elk_001,2024-01-08 04:00:00,38.981309335126596,-105.26616632444944
elk_001,2024-01-08 05:00:00,38.97562837563053,-105.27106630082253
elk_001,2024-01-08 06:00:00,38.97463430303006,-105.2642608532479
elk_001,2024-01-08 07:00:00,38.98212715779115,-105.26134995209637
elk_001,2024-01-08 08:00:00,38.974518287545536,-105.26314227010575
elk_001,2024-01-08 09:00:00,38.97995887084914,-105.27239019344745
elk_001,2024-01-08 10:00:00,38.988608426394315,-105.28002833918497
elk_001,2024-01-08 11:00:00,38.99157188529487,-105.28693255960977
elk_001,2024-01-08 12:00:00,38.98553974714977,-105.28538985971981
elk_001,2024-01-08 13:00:00,38.9791204121346,-105.28263093137873
elk_001,2024-01-08 14:00:00,38.985787619958785,-105.29133018843044
elk_001,2024-01-08 15:00:00,38.98384490947353,-105.28769267988068
elk_001,2024-01-08 16:00:00,38.98888927548169,-105.27894763691648
elk_001,2024-01-08 17:00:00,38.99068453661486,-105.27227538070893
elk_001,2024-01-08 18:00:00,38.997973578938584,-105.28061380254172
elk_001,2024-01-08 19:00:00,39.00034414923317,-105.28462257045004
elk_001,2024-01-08 20:00:00,39.01000278485069,-105.27771490439217
elk_001,2024-01-08 21:00:00,39.00157378312964,-105.2839629154516
elk_001,2024-01-08 22:00:00,39.00705712015177,-105.28906978161888
elk_001,2024-01-08 23:00:00,39.001604045133966,-105.29132545442432
elk_001,2024-01-09 00:00:00,38.99400718785479,-105.29637331732089
elk_001,2024-01-09 01:00:00,38.99645836855564,-105.30221367677836
elk_001,2024-01-09 02:00:00,38.99342404753909,-105.30415347673397
elk_001,2024-01-09 03:00:00,38.98915024007736,-105.31029026059002
elk_001,2024-01-09 04:00:00,38.983242614935556,-105.31723604130414
elk_001,2024-01-09 05:00:00,38.97770239022134,-105.30979330728601
elk_001,2024-01-09 06:00:00,38.983371647027326,-105.30780491111214
elk_001,2024-01-09 07:00:00,38.975876484670415,-105.30059886955394
deer_002,2024-01-01 00:00:00,38.95431321833207,-105.54582031646456
deer_002,2024-01-01 01:00:00,38.96244875005771,-105.53597580760929
deer_002,2024-01-01 02:00:00,38.96645613245395,-105.52738375468901
deer_002,2024-01-01 03:00:00,38.968421845521604,-105.52140615784175
deer_002,2024-01-01 04:00:00,38.976337071007755,-105.51511818694351
deer_002,2024-01-01 05:00:00,38.97718643805063,-105.52320994746088
deer_002,2024-01-01 06:00:00,38.97668880397146,-105.52219571733337
deer_002,2024-01-01 07:00:00,38.969966479283805,-105.51960331180923
deer_002,2024-01-01 08:00:00,38.975812738982775,-105.52058604207691
deer_002,2024-01-01 09:00:00,38.975752039505686,-105.51511633346853
deer_002,2024-01-01 10:00:00,38.966482132510116,-105.50594000193323
deer_002,2024-01-01 11:00:00,38.973258919301045,-105.49936760128652
deer_002,2024-01-01 12:00:00,38.9815330813248,-105.49197799623333
deer_002,2024-01-01 13:00:00,38.986846266855764,-105.50048287249011
deer_002,2024-01-01 14:00:00,38.9916222181811,-105.49859555211874
deer_002,2024-01-01 15:00:00,38.988676377930254,-105.4967394123472
deer_002,2024-01-01 16:00:00,38.99424514417093,-105.49265793397882
deer_002,2024-01-01 17:00:00,38.99038656715964,-105.50100460970933
deer_002,2024-01-01 18:00:00,38.9852135382253,-105.5042661890172
deer_002,2024-01-01 19:00:00,38.989948994337944,-105.51379666903098
deer_002,2024-01-01 20:00:00,38.98814396777291,-105.5110356524705
deer_002,2024-01-01 21:00:00,38.986674492033835,-105.50540464175619
deer_002,2024-01-01 22:00:00,38.978580453820804,-105.50523219364463
deer_002,2024-01-01 23:00:00,38.98661337716337,-105.511667862132
deer_002,2024-01-02 00:00:00,38.991283806437984,-105.50679840104014
deer_002,2024-01-02 01:00:00,38.989121516927725,-105.50734847980573
deer_002,2024-01-02 02:00:00,38.99318996220076,-105.50199854887842
deer_002,2024-01-02 03:00:00,38.991870623528655,-105.5073784312555
deer_002,2024-01-02 04:00:00,38.98705218386959,-105.50045254391904
deer_002,2024-01-02 05:00:00,38.98961652716516,-105.50576686677164
deer_002,2024-01-02 06:00:00,38.99489062919624,-105.51214968047296
deer_002,2024-01-02 07:00:00,38.996861871088036,-105.5102531021066
deer_002,2024-01-02 08:00:00,38.990305647426965,-105.50889076407408
deer_002,2024-01-02 09:00:00,38.997123710183985,-105.50627673526394
deer_002,2024-01-02 10:00:00,38.99875964845064,-105.50071842019625
deer_002,2024-01-02 11:00:00,38.99636686976637,-105.49632040686963
deer_002,2024-01-02 12:00:00,38.99709089400543,-105.50390104029212
deer_002,2024-01-02 13:00:00,39.00298099111195,-105.50812856970033
deer_002,2024-01-02 14:00:00,39.00148265906452,-105.50468714294232
deer_002,2024-01-02 15:00:00,38.99950037168843,-105.50586886951763
deer_002,2024-01-02 16:00:00,39.004300327747735,-105.5141183348971
deer_002,2024-01-02 17:00:00,38.996052992596795,-105.52150645783236
deer_002,2024-01-02 18:00:00,39.00368459235379,-105.52765348011337
deer_002,2024-01-02 19:00:00,39.004723055373525,-105.53022726915354
deer_002,2024-01-02 20:00:00,39.008108656872786,-105.52542144208675
deer_002,2024-01-02 21:00:00,39.005103788161605,-105.53036581480802
deer_002,2024-01-02 22:00:00,39.01127244265545,-105.5210361097577
deer_002,2024-01-02 23:00:00,39.0193760987087,-105.51827012423028
deer_002,2024-01-03 00:00:00,39.02302816000405,-105.51808265873106
deer_002,2024-01-03 01:00:00,39.032238778758575,-105.51115051489862
deer_002,2024-01-03 02:00:00,39.03486348511054,-105.5175667082028
deer_002,2024-01-03 03:00:00,39.024997004244156,-105.52313694289691
deer_002,2024-01-03 04:00:00,39.01761651698799,-105.52733405803765
deer_002,2024-01-03 05:00:00,39.018892951002066,-105.53724763484274
deer_002,2024-01-03 06:00:00,39.015241620714626,-105.53350029031964
deer_002,2024-01-03 07:00:00,39.009150815590345,-105.52538600753304
deer_002,2024-01-03 08:00:00,39.011201477576776,-105.52880944990284
deer_002,2024-01-03 09:00:00,39.01147929972175,-105.53369173757719
deer_002,2024-01-03 10:00:00,39.013706989629995,-105.52727264423869
deer_002,2024-01-03 11:00:00,39.02315852495269,-105.51785375497501
deer_002,2024-01-03 12:00:00,39.019767265025045,-105.52106273352706
deer_002,2024-01-03 13:00:00,39.01403859078758,-105.51599367445074
deer_002,2024-01-03 14:00:00,39.01817166480568,-105.51230762171194
deer_002,2024-01-03 15:00:00,39.02653390605699,-105.51962634328915
deer_002,2024-01-03 16:00:00,39.02603329772897,-105.51828141079973
deer_002,2024-01-03 17:00:00,39.01918377249625,-105.52218798157958
deer_002,2024-01-03 18:00:00,39.01413757155142,-105.5250214564393
deer_002,2024-01-03 19:00:00,39.02017972340775,-105.51892745344037
deer_002,2024-01-03 20:00:00,39.0263915210159,-105.51435305764255
deer_002,2024-01-03 21:00:00,39.033779733400365,-105.51036146726382
deer_002,2024-01-03 22:00:00,39.03204060486542,-105.51922265604537
deer_002,2024-01-03 23:00:00,39.027772330467,-105.52033821438681
deer_002,2024-01-04 00:00:00,39.03633964400613,-105.5211035779819
deer_002,2024-01-04 01:00:00,39.031315035168724,-105.52177854395238
deer_002,2024-01-04 02:00:00,39.03701866995044,-105.51237660262797
deer_002,2024-01-04 03:00:00,39.04122915837621,-105.50876430878799
deer_002,2024-01-04 04:00:00,39.0363964411679,-105.50924924246124
deer_002,2024-01-04 05:00:00,39.036892009864204,-105.50284720119366
deer_002,2024-01-04 06:00:00,39.03897970981949,-105.51136903228529
deer_002,2024-01-04 07:00:00,39.03397908385022,-105.51380645242565
deer_002,2024-01-04 08:00:00,39.03552222504668,-105.51797145046096
deer_002,2024-01-04 09:00:00,39.029430140070346,-105.50828585898867
deer_002,2024-01-04 10:00:00,39.03363899266565,-105.51004910594038
deer_002,2024-01-04 11:00:00,39.02389077936305,-105.50214703837581
deer_002,2024-01-04 12:00:00,39.02638160151534,-105.50621545968818
deer_002,2024-01-04 13:00:00,39.02427741941623,-105.51442620751965
deer_002,2024-01-04 14:00:00,39.03218461432943,-105.51587523481545
deer_002,2024-01-04 15:00:00,39.02308812767676,-105.52428781553998
deer_002,2024-01-04 16:00:00,39.017896739274676,-105.52019399812838
deer_002,2024-01-04 17:00:00,39.01246655838035,-105.52279426703362
deer_002,2024-01-04 18:00:00,39.02064472973628,-105.5313754630726
deer_002,2024-01-04 19:00:00,39.01543091763817,-105.52939177994901
deer_002,2024-01-04 20:00:00,39.02357594800047,-105.52640727493356
deer_002,2024-01-04 21:00:00,39.03072041583524,-105.53316516503035
deer_002,2024-01-04 22:00:00,39.021349443141695,-105.5401424575601
deer_002,2024-01-04 23:00:00,39.028038754416315,-105.5341241362679
deer_002,2024-01-05 00:00:00,39.0193867708117,-105.52747442314929
deer_002,2024-01-05 01:00:00,39.019181597501145,-105.52887249694173
deer_002,2024-01-05 02:00:00,39.027206639082436,-105.53555296114936
deer_002,2024-01-05 03:00:00,39.03312567322386,-105.54223756069102
deer_002,2024-01-05 04:00:00,39.031267214818676,-105.54234845887933
deer_002,2024-01-05 05:00:00,39.02620524712202,-105.5472851229608
deer_002,2024-01-05 06:00:00,39.033753623979585,-105.54609385508627
deer_002,2024-01-05 07:00:00,39.038237865597,-105.5489232008857
deer_002,2024-01-05 08:00:00,39.040859138930486,-105.54334548445607
deer_002,2024-01-05 09:00:00,39.04341680302994,-105.53556636853052
deer_002,2024-01-05 10:00:00,39.03649111958099,-105.54362027159884
deer_002,2024-01-05 11:00:00,39.031283450581114,-105.53488612927303
deer_002,2024-01-05 12:00:00,39.03496947794822,-105.53091434947979
deer_002,2024-01-05 13:00:00,39.029517955419834,-105.54053800702293
deer_002,2024-01-05 14:00:00,39.02582820754142,-105.53655606896382
deer_002,2024-01-05 15:00:00,39.01650756284177,-105.53496779087628
deer_002,2024-01-05 16:00:00,39.0220533046079,-105.53629583062516
deer_002,2024-01-05 17:00:00,39.025207927630845,-105.5341991886256
deer_002,2024-01-05 18:00:00,39.01579186181397,-105.53431345378176
deer_002,2024-01-05 19:00:00,39.00724885335701,-105.52842004019755
deer_002,2024-01-05 20:00:00,39.006124391928886,-105.53045316731188
deer_002,2024-01-05 21:00:00,39.00364203551937,-105.52618594222542
deer_002,2024-01-05 22:00:00,39.008586670051955,-105.5333417649824
deer_002,2024-01-05 23:00:00,39.00744188154032,-105.53782441311095
deer_002,2024-01-06 00:00:00,38.99854946315996,-105.53154025547194
deer_002,2024-01-06 01:00:00,38.99238829537721,-105.5275983491963
deer_002,2024-01-06 02:00:00,38.99330432492901,-105.5308965278343
deer_002,2024-01-06 03:00:00,39.00259321789281,-105.52912433385923
deer_002,2024-01-06 04:00:00,39.011057775912185,-105.52705780656237
deer_002,2024-01-06 05:00:00,39.014663498908604,-105.52059620155639
deer_002,2024-01-06 06:00:00,39.02373634756283,-105.51346490699433
deer_002,2024-01-06 07:00:00,39.02067761577738,-105.50902025252721
deer_002,2024-01-06 08:00:00,39.01816691337317,-105.51241737906737
deer_002,2024-01-06 09:00:00,39.02301168089275,-105.51958236895851
deer_002,2024-01-06 10:00:00,39.02193083054046,-105.52086070426421
deer_002,2024-01-06 11:00:00,39.01269052020576,-105.51708324407167
deer_002,2024-01-06 12:00:00,39.02243290744884,-105.51534793724322
deer_002,2024-01-06 13:00:00,39.022248979428156,-105.50614009051151
deer_002,2024-01-06 14:00:00,39.0209415512,-105.49805614569014
deer_002,2024-01-06 15:00:00,39.02330610545522,-105.49097965177417
deer_002,2024-01-06 16:00:00,39.03207356898909,-105.50055669171674
deer_002,2024-01-06 17:00:00,39.03000575159947,-105.49303073665014
deer_002,2024-01-06 18:00:00,39.03014516624884,-105.48633975032786
deer_002,2024-01-06 19:00:00,39.034728527603086,-105.47884710076197
deer_002,2024-01-06 20:00:00,39.04000624590252,-105.47844779975395
deer_002,2024-01-06 21:00:00,39.032331178814545,-105.47674758945669
deer_002,2024-01-06 22:00:00,39.02924335748724,-105.4752697193798
deer_002,2024-01-06 23:00:00,39.03237680750066,-105.47254204331885
deer_002,2024-01-07 00:00:00,39.03314988313567,-105.48234980839243
deer_002,2024-01-07 01:00:00,39.03123323946495,-105.4755474398885
deer_002,2024-01-07 02:00:00,39.030957685346266,-105.48547272088835
deer_002,2024-01-07 03:00:00,39.03850293150701,-105.49449216252717
deer_002,2024-01-07 04:00:00,39.039658832971476,-105.4947101068966
deer_002,2024-01-07 05:00:00,39.041394256418606,-105.49519070992449
deer_002,2024-01-07 06:00:00,39.04909136769339,-105.50299231618428
deer_002,2024-01-07 07:00:00,39.052452720698504,-105.4996703149748
deer_002,2024-01-07 08:00:00,39.056045144207744,-105.50293287520526
deer_002,2024-01-07 09:00:00,39.064216405945906,-105.51285982416317
deer_002,2024-01-07 10:00:00,39.07019531537871,-105.50718353680281
deer_002,2024-01-07 11:00:00,39.0634863067101,-105.4972773615278
deer_002,2024-01-07 12:00:00,39.05974375336545,-105.50300029922377
deer_002,2024-01-07 13:00:00,39.06533108717239,-105.50546948678445
deer_002,2024-01-07 14:00:00,39.061241083789014,-105.50006471783931
deer_002,2024-01-07 15:00:00,39.07123044121834,-105.4984602572071
deer_002,2024-01-07 16:00:00,39.064491475034664,-105.5067755147427
deer_002,2024-01-07 17:00:00,39.06810584979426,-105.50830412800421
deer_002,2024-01-07 18:00:00,39.07106391536021,-105.51162323579281
deer_002,2024-01-07 19:00:00,39.07143429758634,-105.51160876731055
deer_002,2024-01-07 20:00:00,39.06979373024596,-105.5066124749641
deer_002,2024-01-07 21:00:00,39.067557014817055,-105.50045500785842
deer_002,2024-01-07 22:00:00,39.06356889029987,-105.49633315226222
deer_002,2024-01-07 23:00:00,39.06384707534386,-105.5042323774718
deer_002,2024-01-08 00:00:00,39.05482929248785,-105.51116324854176
deer_002,2024-01-08 01:00:00,39.04979284266855,-105.5204523718552
deer_002,2024-01-08 02:00:00,39.04646216159165,-105.51627890796185
deer_002,2024-01-08 03:00:00,39.04810335197937,-105.51423098871636
deer_002,2024-01-08 04:00:00,39.05540844509372,-105.50876910048427
deer_002,2024-01-08 05:00:00,39.06081767991235,-105.51758183178077
deer_002,2024-01-08 06:00:00,39.0636431302867,-105.51278735408276
deer_002,2024-01-08 07:00:00,39.05558724632973,-105.5218274600924
deer_002,2024-01-08 08:00:00,39.063417082650304,-105.51573099609743
deer_002,2024-01-08 09:00:00,39.060876524973196,-105.50617409395144
deer_002,2024-01-08 10:00:00,39.07038611793584,-105.50585078369402
deer_002,2024-01-08 11:00:00,39.06763095285962,-105.51064528441408
deer_002,2024-01-08 12:00:00,39.06808091049213,-105.50849769401961
deer_002,2024-01-08 13:00:00,39.073984971239334,-105.50434303755118
deer_002,2024-01-08 14:00:00,39.082810339960744,-105.49604210274539
deer_002,2024-01-08 15:00:00,39.08864750148326,-105.50255758259411
deer_002,2024-01-08 16:00:00,39.0918170382233,-105.49560802562549
deer_002,2024-01-08 17:00:00,39.09180985968565,-105.49217233279134
deer_002,2024-01-08 18:00:00,39.09291926506464,-105.48737753569883
deer_002,2024-01-08 19:00:00,39.08907560744183,-105.47987338127638
deer_002,2024-01-08 20:00:00,39.09706243114743,-105.47129412528167
deer_002,2024-01-08 21:00:00,39.09548077912217,-105.47636319353347
deer_002,2024-01-08 22:00:00,39.09157788379311,-105.48237062705573
deer_002,2024-01-08 23:00:00,39.088938182666205,-105.48871130376678
deer_002,2024-01-09 00:00:00,39.094002812000596,-105.48663732929339
deer_002,2024-01-09 01:00:00,39.09231619871626,-105.48771398973886
deer_002,2024-01-09 02:00:00,39.08670374412402,-105.48727001541363
deer_002,2024-01-09 03:00:00,39.085325230801914,-105.48924778690936
deer_002,2024-01-09 04:00:00,39.084221132188496,-105.48649371229027
deer_002,2024-01-09 05:00:00,39.09254687025853,-105.49317679805232
deer_002,2024-01-09 06:00:00,39.102354495327624,-105.49274439150332
